(0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0),
(0.0, 0.0, 0.0, 0.0), (0.0, -0.0, 0.0, 0.0), (-0.0, -0.0, 0.0, 0.028464200666798), (-0.0, 0.0, 0.0, 0.028464200666798), (-0.0, 0.0, 0.0, 0.028464200666798), (-0.0, -0.0, 0.0, 0.028464200666798), (-0.0, -0.0, 0.0, 0.051037600633664), (-0.0, 0.0, 0.0, 0.051037600633664), (-0.0, 0.0, 0.0, 0.051037600633664), (-0.0, -0.0, 0.0, 0.051037600633664), (-0.0, -0.0, 0.0, 0.068737728409896), (-0.0, 0.0, 0.0, 0.068737728409896), (-0.0, 0.0, 0.0, 0.068737728409896), (-0.0, -0.0, 0.0, 0.068737728409896), (-0.0, -0.0, 0.0, 0.082474279260822), (-0.0, 0.0, 0.0, 0.082474279260822), (-0.0, 0.0, 0.0, 0.082474279260822), (-0.0, -0.0, 0.0, 0.082474279260822), (-0.0, -0.0, 0.0, 0.093049115207801), (-0.0, 0.0, 0.0, 0.093049115207801), (-0.0, 0.0, 0.0, 0.093049115207801), (-0.0, -0.0, 0.0, 0.093049115207801), (-0.0, -0.0, 0.0, 0.101156265028219), (-0.0, 0.0, 0.0, 0.101156265028219), (-0.0, 0.0, 0.0, 0.101156265028219), (-0.0, -0.0, 0.0, 0.101156265028219), (-0.0, -0.0, 0.0, 0.107381924255498), (-0.0, 0.0, 0.0, 0.107381924255498), (-0.0, 0.0, 0.0, 0.107381924255498), (-0.0, -0.0, 0.0, 0.107381924255498), (-0.0, -0.0, 0.0, 0.112204455179084), (-0.0, 0.0, 0.0, 0.112204455179084), (-0.0, 0.0, 0.0, 0.112204455179084), (-0.0, -0.0, 0.0, 0.112204455179084), (-0.0, -0.0, 0.0, 0.115994386844458), (-0.0, 0.0, 0.0, 0.115994386844458), (-0.0, 0.0, 0.0, 0.115994386844458), (-0.0, -0.0, 0.0, 0.115994386844458), (-0.0, -0.0, 0.0, 0.119014415053129), (-0.0, 0.0, 0.0, 0.119014415053129), (-0.0, 0.0, 0.0, 0.119014415053129), (-0.0, -0.0, 0.0, 0.119014415053129), (-0.0, -0.0, 0.0, 0.121423474806404), (-0.0, 0.0, 0.0, 0.121423474806404), (-0.0, 0.0, 0.0, 0.121423474806404), (-0.0, -0.0, 0.0, 0.121423474806404), (-0.0, -0.0, 0.0, 0.123321537186827), (-0.0, 0.0, 0.0, 0.123321537186827), (-0.0, 0.0, 0.0, 0.123321537186827), (-0.0, -0.0, 0.0, 0.123321537186827), (-0.0, -0.0, 0.0, 0.12479440623962), (-0.0, 0.0, 0.0, 0.12479440623962), (-0.0, 0.0, 0.0, 0.12479440623962), (-0.0, -0.0, 0.0, 0.12479440623962), (-0.0, -0.0, 0.0, 0.12591779141645), (-0.0, 0.0, 0.0, 0.12591779141645), (-0.0, 0.0, 0.0, 0.12591779141645), (-0.0, -0.0, 0.0, 0.12591779141645), (-0.0, -0.0, 0.0, 0.126757307575426), (-0.0, 0.0, 0.0, 0.126757307575426), (-0.0, 0.0, 0.0, 0.126757307575426), (-0.0, -0.0, 0.0, 0.126757307575426), (-0.0, -0.0, 0.0, 0.127368474981104), (-0.0, 0.0, 0.0, 0.127368474981104), (-0.0, 0.0, 0.0, 0.127368474981104), (-0.0, -0.0, 0.0, 0.127368474981104), (0.0, -0.0, 0.0, 0.127796719304484), (0.0, 0.0, 0.0, 0.127796719304484), (0.0, 0.0, 0.0, 0.127796719304484), (0.0, -0.0, 0.0, 0.127796719304484), (-0.0, -0.0, 0.0, 0.128077371623009), (-0.0, 0.0, 0.0, 0.128077371623009), (-0.0, 0.0, 0.0, 0.128077371623009), (-0.0, -0.0, 0.0, 0.128077371623009), (0.0, -0.0, 0.0, 0.128235668420569), (0.0, 0.0, 0.0, 0.128235668420569), (0.0, 0.0, 0.0, 0.128235668420569), (0.0, -0.0, 0.0, 0.128235668420569), (-0.0, -0.0, 0.0, 0.128286751587497), (-0.0, 0.0, 0.0, 0.128286751587497), (-0.0, 0.0, 0.0, 0.128286751587497), (-0.0, -0.0, 0.0, 0.128286751587497), (-0.0, 0.0, 0.0, 0.12823566842057), (-0.0, -0.0, 0.0, 0.12823566842057), (-0.0, -0.0, 0.0, 0.12823566842057), (-0.0, 0.0, 0.0, 0.12823566842057), (-0.0, 0.0, 0.0, 0.12807737162301), (-0.0, -0.0, 0.0, 0.12807737162301), (-0.0, -0.0, 0.0, 0.12807737162301), (-0.0, 0.0, 0.0, 0.12807737162301), (-0.0, 0.0, 0.0, 0.127796719304485), (-0.0, -0.0, 0.0, 0.127796719304485), (-0.0, -0.0, 0.0, 0.127796719304485), (-0.0, 0.0, 0.0, 0.127796719304485), (-0.0, 0.0, 0.0, 0.127368474981106), (-0.0, -0.0, 0.0, 0.127368474981106), (-0.0, -0.0, 0.0, 0.127368474981106), (-0.0, 0.0, 0.0, 0.127368474981106), (-0.0, 0.0, 0.0, 0.126757307575428), (-0.0, -0.0, 0.0, 0.126757307575428), (-0.0, -0.0, 0.0, 0.126757307575428), (-0.0, 0.0, 0.0, 0.126757307575428), (-0.0, 0.0, 0.0, 0.125917791416452), (-0.0, -0.0, 0.0, 0.125917791416452), (-0.0, -0.0, 0.0, 0.125917791416452), (-0.0, 0.0, 0.0, 0.125917791416452), (0.0, 0.0, 0.0, 0.124794406239622), (0.0, -0.0, 0.0, 0.124794406239622), (0.0, -0.0, 0.0, 0.124794406239622), (0.0, 0.0, 0.0, 0.124794406239622), (0.0, 0.0, 0.0, 0.123321537186829), (0.0, -0.0, 0.0, 0.123321537186828), (0.0, -0.0, 0.0, 0.123321537186828), (0.0, 0.0, 0.0, 0.123321537186829), (0.0, 0.0, 0.0, 0.121423474806405), (0.0, -0.0, 0.0, 0.121423474806405), (0.0, -0.0, 0.0, 0.121423474806405), (0.0, 0.0, 0.0, 0.121423474806405), (0.0, 0.0, 0.0, 0.11901441505313), (0.0, -0.0, 0.0, 0.11901441505313), (0.0, -0.0, 0.0, 0.11901441505313), (0.0, 0.0, 0.0, 0.11901441505313), (0.0, 0.0, 0.0, 0.115994386844458), (0.0, -0.0, 0.0, 0.115994386844458), (0.0, -0.0, 0.0, 0.115994386844458), (0.0, 0.0, 0.0, 0.115994386844458), (0.0, 0.0, 0.0, 0.112204455179084), (0.0, -0.0, 0.0, 0.112204455179084), (0.0, -0.0, 0.0, 0.112204455179084), (0.0, 0.0, 0.0, 0.112204455179084), (0.0, 0.0, 0.0, 0.107381924255497), (0.0, -0.0, 0.0, 0.107381924255497), (0.0, -0.0, 0.0, 0.107381924255497), (0.0, 0.0, 0.0, 0.107381924255497), (0.0, 0.0, 0.0, 0.101156265028219), (0.0, -0.0, 0.0, 0.101156265028219), (0.0, -0.0, 0.0, 0.101156265028219), (0.0, 0.0, 0.0, 0.101156265028219), (0.0, 0.0, 0.0, 0.093049115207801), (0.0, -0.0, 0.0, 0.093049115207801), (0.0, -0.0, 0.0, 0.093049115207801), (0.0, 0.0, 0.0, 0.093049115207801), (0.0, 0.0, 0.0, 0.082474279260822), (0.0, -0.0, 0.0, 0.082474279260823), (0.0, -0.0, 0.0, 0.082474279260823), (0.0, 0.0, 0.0, 0.082474279260822), (0.0, 0.0, 0.0, 0.068737728409897), (0.0, -0.0, 0.0, 0.068737728409897), (0.0, -0.0, 0.0, 0.068737728409897), (0.0, 0.0, 0.0, 0.068737728409897), (0.0, 0.0, 0.0, 0.051037600633665), (0.0, -0.0, 0.0, 0.051037600633665), (0.0, -0.0, 0.0, 0.051037600633665), (0.0, 0.0, 0.0, 0.051037600633665), (0.0, 0.0, 0.0, 0.028464200666798), (0.0, -0.0, 0.0, 0.028464200666798), (0.0, -0.0, 0.0, 0.028464200666798), (0.0, 0.0, 0.0, 0.028464200666798), (0.0, 0.0, 0.0, 0.0), (0.0, -0.0, 0.0, 0.0),
