<     2> (       -0.251513566991575,        0.000000000000000,        0.000000000000000),(       -0.251513566991575,       -0.000000000000000,        0.000000000000000),(       -0.227460493072009,        0.000000000000000,        0.000000000000000),(       -0.227460493072009,       -0.000000000000000,        0.000000000000000),(       -0.202978221128107,        0.000000000000000,        0.000000000000000),(       -0.202978221128107,       -0.000000000000000,        0.000000000000000),(       -0.178160201986690,        0.000000000000000,        0.000000000000000),(       -0.178160201986690,       -0.000000000000000,        0.000000000000000),(       -0.153083735124893,        0.000000000000000,        0.000000000000000),(       -0.153083735124893,       -0.000000000000000,        0.000000000000000),(       -0.127811987588870,        0.000000000000000,        0.000000000000000),(       -0.127811987588870,       -0.000000000000000,        0.000000000000000),(       -0.102396012912512,        0.000000000000000,        0.000000000000000),(       -0.102396012912512,       -0.000000000000000,        0.000000000000000),(       -0.076876770036152,        0.000000000000000,        0.000000000000000),(       -0.076876770036152,       -0.000000000000000,        0.000000000000000),(       -0.051287142225279,        0.000000000000000,        0.000000000000000),(       -0.051287142225279,       -0.000000000000000,        0.000000000000000),(       -0.025653955989249,        0.000000000000000,        0.000000000000000),(       -0.025653955989249,       -0.000000000000000,        0.000000000000000),(        0.000000000000003,        0.000000000000000,        0.000000000000000),(        0.000000000000003,       -0.000000000000000,        0.000000000000000),
<     1> (       -0.415999367591697,       -0.000000000000000,        0.000000000000000),(       -0.415999367591697,        0.000000000000000,        0.000000000000000),(       -0.413045718989209,        0.000000000000000,        0.000000000000000),(       -0.413045718989209,       -0.000000000000000,        0.000000000000000),(       -0.405006167742209,        0.000000000000000,        0.000000000000000),(       -0.405006167742209,       -0.000000000000000,        0.000000000000000),(       -0.392955323919021,        0.000000000000000,        0.000000000000000),(       -0.392955323919021,       -0.000000000000000,        0.000000000000000),(       -0.377775075210507,        0.000000000000000,        0.000000000000000),(       -0.377775075210507,       -0.000000000000000,        0.000000000000000),(       -0.360176153578858,        0.000000000000000,        0.000000000000000),(       -0.360176153578858,       -0.000000000000000,        0.000000000000000),(       -0.340719701906393,        0.000000000000000,        0.000000000000000),(       -0.340719701906393,       -0.000000000000000,        0.000000000000000),(       -0.319838840644349,        0.000000000000000,        0.000000000000000),(       -0.319838840644349,       -0.000000000000000,        0.000000000000000),(       -0.297860234461676,        0.000000000000000,        0.000000000000000),(       -0.297860234461676,       -0.000000000000000,        0.000000000000000),(       -0.275025658893831,        0.000000000000000,        0.000000000000000),(       -0.275025658893831,       -0.000000000000000,        0.000000000000000),(       -0.251513566991575,        0.000000000000000,        0.000000000000000),(       -0.251513566991575,       -0.000000000000000,        0.000000000000000),
<     3> (        0.000000000000003,        0.000000000000000,        0.000000000000000),(        0.000000000000003,       -0.000000000000000,        0.000000000000000),(        0.025653955989256,        0.000000000000000,        0.000000000000000),(        0.025653955989256,       -0.000000000000000,        0.000000000000000),(        0.051287142225286,        0.000000000000000,        0.000000000000000),(        0.051287142225286,       -0.000000000000000,        0.000000000000000),(        0.076876770036159,        0.000000000000000,        0.000000000000000),(        0.076876770036159,       -0.000000000000000,        0.000000000000000),(        0.102396012912520,        0.000000000000000,        0.000000000000000),(        0.102396012912520,       -0.000000000000000,        0.000000000000000),(        0.127811987588878,        0.000000000000000,        0.000000000000000),(        0.127811987588878,       -0.000000000000000,        0.000000000000000),(        0.153083735124901,        0.000000000000000,        0.000000000000000),(        0.153083735124901,       -0.000000000000000,        0.000000000000000),(        0.178160201986699,        0.000000000000000,        0.000000000000000),(        0.178160201986699,       -0.000000000000000,        0.000000000000000),(        0.202978221128116,        0.000000000000000,        0.000000000000000),(        0.202978221128116,       -0.000000000000000,        0.000000000000000),(        0.227460493072018,        0.000000000000000,        0.000000000000000),(        0.227460493072018,       -0.000000000000000,        0.000000000000000),(        0.251513566991584,        0.000000000000000,        0.000000000000000),(        0.251513566991584,       -0.000000000000000,        0.000000000000000),
<     4> (        0.251513566991584,        0.000000000000000,        0.000000000000000),(        0.251513566991584,       -0.000000000000000,        0.000000000000000),(        0.275025658893841,        0.000000000000000,        0.000000000000000),(        0.275025658893841,       -0.000000000000000,        0.000000000000000),(        0.297860234461685,        0.000000000000000,        0.000000000000000),(        0.297860234461685,       -0.000000000000000,        0.000000000000000),(        0.319838840644358,        0.000000000000000,        0.000000000000000),(        0.319838840644358,       -0.000000000000000,        0.000000000000000),(        0.340719701906402,        0.000000000000000,        0.000000000000000),(        0.340719701906403,       -0.000000000000000,        0.000000000000000),(        0.360176153578868,        0.000000000000000,        0.000000000000000),(        0.360176153578868,       -0.000000000000000,        0.000000000000000),(        0.377775075210516,        0.000000000000000,        0.000000000000000),(        0.377775075210517,       -0.000000000000000,        0.000000000000000),(        0.392955323919031,        0.000000000000000,        0.000000000000000),(        0.392955323919031,       -0.000000000000000,        0.000000000000000),(        0.405006167742219,        0.000000000000000,        0.000000000000000),(        0.405006167742219,       -0.000000000000000,        0.000000000000000),(        0.413045718989219,        0.000000000000000,        0.000000000000000),(        0.413045718989219,       -0.000000000000000,        0.000000000000000),(        0.415999367591707,       -0.000000000000000,        0.000000000000000),(        0.415999367591707,        0.000000000000000,        0.000000000000000),
