(0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0),
(0.0, 0.0, 0.0, 0.0), (-0.0, -0.0, -0.0, 0.0), (-1.372e-12, -5.88e-13, -5.88e-13, 4379.10779489198), (-1.372e-12, -5.88e-13, -5.88e-13, 4379.10779489199), (-1.372e-12, -5.88e-13, -5.88e-13, 4379.10779489199), (-1.372e-12, -5.88e-13, -5.88e-13, 4379.10779489198), (-3.503e-12, -1.501e-12, -1.501e-12, 7851.93855902526), (-3.503e-12, -1.501e-12, -1.501e-12, 7851.93855902527), (-3.503e-12, -1.501e-12, -1.501e-12, 7851.93855902527), (-3.503e-12, -1.501e-12, -1.501e-12, 7851.93855902526), (-7.006e-12, -3.003e-12, -3.003e-12, 10575.0351399841), (-7.006e-12, -3.003e-12, -3.003e-12, 10575.0351399841), (-7.006e-12, -3.003e-12, -3.003e-12, 10575.0351399841), (-7.006e-12, -3.003e-12, -3.003e-12, 10575.0351399841), (-1.0278e-11, -4.405e-12, -4.405e-12, 12688.3506555111), (-1.0278e-11, -4.405e-12, -4.405e-12, 12688.3506555111), (-1.0278e-11, -4.405e-12, -4.405e-12, 12688.3506555111), (-1.0278e-11, -4.405e-12, -4.405e-12, 12688.3506555111), (-1.3084e-11, -5.608e-12, -5.608e-12, 14315.2484935078), (-1.3084e-11, -5.608e-12, -5.608e-12, 14315.2484935078), (-1.3084e-11, -5.608e-12, -5.608e-12, 14315.2484935078), (-1.3084e-11, -5.608e-12, -5.608e-12, 14315.2484935078), (-1.1231e-11, -4.813e-12, -4.813e-12, 15562.5023120338), (-1.1231e-11, -4.813e-12, -4.813e-12, 15562.5023120338), (-1.1231e-11, -4.813e-12, -4.813e-12, 15562.5023120338), (-1.1231e-11, -4.813e-12, -4.813e-12, 15562.5023120338), (-1.1253e-11, -4.823e-12, -4.823e-12, 16520.2960393073), (-1.1253e-11, -4.823e-12, -4.823e-12, 16520.2960393073), (-1.1253e-11, -4.823e-12, -4.823e-12, 16520.2960393073), (-1.1253e-11, -4.823e-12, -4.823e-12, 16520.2960393073), (-1.1297e-11, -4.841e-12, -4.841e-12, 17262.2238737052), (-1.1297e-11, -4.841e-12, -4.841e-12, 17262.2238737052), (-1.1297e-11, -4.841e-12, -4.841e-12, 17262.2238737052), (-1.1297e-11, -4.841e-12, -4.841e-12, 17262.2238737052), (-1.1384e-11, -4.879e-12, -4.879e-12, 17845.2902837628), (-1.1384e-11, -4.879e-12, -4.879e-12, 17845.2902837628), (-1.1384e-11, -4.879e-12, -4.879e-12, 17845.2902837628), (-1.1384e-11, -4.879e-12, -4.879e-12, 17845.2902837628), (-3.97e-12, -1.701e-12, -1.701e-12, 18309.9100081737), (-3.97e-12, -1.701e-12, -1.701e-12, 18309.9100081737), (-3.97e-12, -1.701e-12, -1.701e-12, 18309.9100081737), (-3.97e-12, -1.701e-12, -1.701e-12, 18309.9100081737), (-4.087e-12, -1.751e-12, -1.751e-12, 18680.5345856006), (-4.087e-12, -1.751e-12, -1.751e-12, 18680.5345856006), (-4.087e-12, -1.751e-12, -1.751e-12, 18680.5345856006), (-4.087e-12, -1.751e-12, -1.751e-12, 18680.5345856006), (-4.67e-13, -2e-13, -2e-13, 18972.5441825888), (-4.67e-13, -2e-13, -2e-13, 18972.5441825888), (-4.67e-13, -2e-13, -2e-13, 18972.5441825888), (-4.67e-13, -2e-13, -2e-13, 18972.5441825888), (-4.669e-12, -2.001e-12, -2.001e-12, 19199.13942148), (-4.669e-12, -2.001e-12, -2.001e-12, 19199.13942148), (-4.669e-12, -2.001e-12, -2.001e-12, 19199.13942148), (-4.669e-12, -2.001e-12, -2.001e-12, 19199.13942148), (-1.39e-12, -5.96e-13, -5.96e-13, 19371.967910223), (-1.39e-12, -5.96e-13, -5.96e-13, 19371.967910223), (-1.39e-12, -5.96e-13, -5.96e-13, 19371.967910223), (-1.39e-12, -5.96e-13, -5.96e-13, 19371.967910223), (-1.839e-12, -7.88e-13, -7.88e-13, 19501.1242423732), (-1.839e-12, -7.88e-13, -7.88e-13, 19501.1242423732), (-1.839e-12, -7.88e-13, -7.88e-13, 19501.1242423732), (-1.839e-12, -7.88e-13, -7.88e-13, 19501.1242423732), (-2.744e-12, -1.176e-12, -1.176e-12, 19595.1499970929), (-2.744e-12, -1.176e-12, -1.176e-12, 19595.1499970929), (-2.744e-12, -1.176e-12, -1.176e-12, 19595.1499970929), (-2.744e-12, -1.176e-12, -1.176e-12, 19595.1499970929), (1.109e-12, 4.75e-13, 4.75e-13, 19661.0337391513), (1.109e-12, 4.75e-13, 4.75e-13, 19661.0337391513), (1.109e-12, 4.75e-13, 4.75e-13, 19661.0337391513), (1.109e-12, 4.75e-13, 4.75e-13, 19661.0337391513), (-3.503e-12, -1.501e-12, -1.501e-12, 19704.2110189245), (-3.503e-12, -1.501e-12, -1.501e-12, 19704.2110189245), (-3.503e-12, -1.501e-12, -1.501e-12, 19704.2110189245), (-3.503e-12, -1.501e-12, -1.501e-12, 19704.2110189245), (4.67e-13, 2e-13, 2e-13, 19728.5643723952), (4.67e-13, 2e-13, 2e-13, 19728.5643723952), (4.67e-13, 2e-13, 2e-13, 19728.5643723952), (4.67e-13, 2e-13, 2e-13, 19728.5643723952), (-9.34e-13, -4e-13, -4e-13, 19736.4233211533), (-9.34e-13, -4e-13, -4e-13, 19736.4233211533), (-9.34e-13, -4e-13, -4e-13, 19736.4233211533), (-9.34e-13, -4e-13, -4e-13, 19736.4233211533), (-2.335e-12, -1.001e-12, -1.001e-12, 19728.5643723953), (-2.335e-12, -1.001e-12, -1.001e-12, 19728.5643723953), (-2.335e-12, -1.001e-12, -1.001e-12, 19728.5643723953), (-2.335e-12, -1.001e-12, -1.001e-12, 19728.5643723953), (-5.604e-12, -2.402e-12, -2.402e-12, 19704.2110189246), (-5.604e-12, -2.402e-12, -2.402e-12, 19704.2110189246), (-5.604e-12, -2.402e-12, -2.402e-12, 19704.2110189246), (-5.604e-12, -2.402e-12, -2.402e-12, 19704.2110189246), (-4.67e-12, -2.002e-12, -2.002e-12, 19661.0337391516), (-4.67e-12, -2.002e-12, -2.002e-12, 19661.0337391516), (-4.67e-12, -2.002e-12, -2.002e-12, 19661.0337391516), (-4.67e-12, -2.002e-12, -2.002e-12, 19661.0337391516), (-3.736e-12, -1.601e-12, -1.601e-12, 19595.1499970932), (-3.736e-12, -1.601e-12, -1.601e-12, 19595.1499970932), (-3.736e-12, -1.601e-12, -1.601e-12, 19595.1499970932), (-3.736e-12, -1.601e-12, -1.601e-12, 19595.1499970932), (-3.736e-12, -1.601e-12, -1.601e-12, 19501.1242423735), (-3.736e-12, -1.601e-12, -1.601e-12, 19501.1242423735), (-3.736e-12, -1.601e-12, -1.601e-12, 19501.1242423735), (-3.736e-12, -1.601e-12, -1.601e-12, 19501.1242423735), (-3.736e-12, -1.601e-12, -1.601e-12, 19371.9679102233), (-3.736e-12, -1.601e-12, -1.601e-12, 19371.9679102233), (-3.736e-12, -1.601e-12, -1.601e-12, 19371.9679102233), (-3.736e-12, -1.601e-12, -1.601e-12, 19371.9679102233), (0.0, 0.0, 0.0, 19199.1394214803), (-0.0, -0.0, -0.0, 19199.1394214803), (-0.0, -0.0, -0.0, 19199.1394214803), (0.0, 0.0, 0.0, 19199.1394214803), (0.0, 0.0, 0.0, 18972.544182589), (-0.0, -0.0, -0.0, 18972.544182589), (-0.0, -0.0, -0.0, 18972.544182589), (0.0, 0.0, 0.0, 18972.544182589), (7.473e-12, 3.203e-12, 3.203e-12, 18680.5345856008), (7.473e-12, 3.203e-12, 3.203e-12, 18680.5345856007), (7.473e-12, 3.203e-12, 3.203e-12, 18680.5345856007), (7.473e-12, 3.203e-12, 3.203e-12, 18680.5345856008), (7.473e-12, 3.203e-12, 3.203e-12, 18309.9100081738), (7.473e-12, 3.203e-12, 3.203e-12, 18309.9100081738), (7.473e-12, 3.203e-12, 3.203e-12, 18309.9100081738), (7.473e-12, 3.203e-12, 3.203e-12, 18309.9100081738), (1.4945e-11, 6.405e-12, 6.405e-12, 17845.2902837628), (1.4945e-11, 6.405e-12, 6.405e-12, 17845.2902837628), (1.4945e-11, 6.405e-12, 6.405e-12, 17845.2902837628), (1.4945e-11, 6.405e-12, 6.405e-12, 17845.2902837628), (1.4945e-11, 6.405e-12, 6.405e-12, 17262.2238737052), (1.4945e-11, 6.405e-12, 6.405e-12, 17262.2238737052), (1.4945e-11, 6.405e-12, 6.405e-12, 17262.2238737052), (1.4945e-11, 6.405e-12, 6.405e-12, 17262.2238737052), (1.4945e-11, 6.405e-12, 6.405e-12, 16520.2960393073), (1.4945e-11, 6.405e-12, 6.405e-12, 16520.2960393073), (1.4945e-11, 6.405e-12, 6.405e-12, 16520.2960393073), (1.4945e-11, 6.405e-12, 6.405e-12, 16520.2960393073), (1.4945e-11, 6.405e-12, 6.405e-12, 15562.5023120337), (1.4945e-11, 6.405e-12, 6.405e-12, 15562.5023120337), (1.4945e-11, 6.405e-12, 6.405e-12, 15562.5023120337), (1.4945e-11, 6.405e-12, 6.405e-12, 15562.5023120337), (2.2418e-11, 9.608e-12, 9.608e-12, 14315.2484935078), (2.2418e-11, 9.608e-12, 9.608e-12, 14315.2484935078), (2.2418e-11, 9.608e-12, 9.608e-12, 14315.2484935078), (2.2418e-11, 9.608e-12, 9.608e-12, 14315.2484935078), (1.4945e-11, 6.405e-12, 6.405e-12, 12688.3506555111), (1.4945e-11, 6.405e-12, 6.405e-12, 12688.3506555112), (1.4945e-11, 6.405e-12, 6.405e-12, 12688.3506555112), (1.4945e-11, 6.405e-12, 6.405e-12, 12688.3506555111), (7.473e-12, 3.203e-12, 3.203e-12, 10575.0351399841), (7.473e-12, 3.203e-12, 3.203e-12, 10575.0351399841), (7.473e-12, 3.203e-12, 3.203e-12, 10575.0351399841), (7.473e-12, 3.203e-12, 3.203e-12, 10575.0351399841), (7.473e-12, 3.203e-12, 3.203e-12, 7851.93855902532), (7.473e-12, 3.203e-12, 3.203e-12, 7851.93855902533), (7.473e-12, 3.203e-12, 3.203e-12, 7851.93855902533), (7.473e-12, 3.203e-12, 3.203e-12, 7851.93855902532), (0.0, 0.0, 0.0, 4379.10779489203), (-0.0, -0.0, -0.0, 4379.10779489203), (-0.0, -0.0, -0.0, 4379.10779489203), (0.0, 0.0, 0.0, 4379.10779489203), (0.0, 0.0, 0.0, 0.0), (-0.0, -0.0, -0.0, 0.0),
